tipo;prov;mun;clase;refcat;uc;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nombrevia;ndp;letra;ndp2;letra2;km;direccionne;anyoconstr;exactituda;superficie;longitudfa
13;46;019;UR;000620600YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;P;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000620600YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;P;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000620600YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;P;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;000620500YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;N;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;000620500YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;N;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;000620500YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;N;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;000620300YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0438;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;000620300YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0438;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;000620300YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0438;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;000620300YJ13G;0004;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0438;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;000620100YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0042;;0000;;00000;;1985;E;0000000;00000
13;46;019;UR;000620100YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0042;;0000;;00000;;1985;E;0000000;00000
13;46;019;UR;000620100YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0042;;0000;;00000;;1985;E;0000000;00000
13;46;019;UR;000330100YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0146;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;000330100YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0146;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;000330100YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0146;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;000330100YJ13G;0004;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0146;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;000320100YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00225;PL;POLIGONO   29;0104;;0000;;00000;;1940;E;0000000;00000
13;46;019;UR;000320100YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00225;PL;POLIGONO   29;0104;;0000;;00000;;2000;E;0000000;00000
13;46;019;UR;000241300YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0193;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;000241300YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0193;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;000241300YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0193;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;000241300YJ13G;0004;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0193;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;000241200YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0147;;0000;;00000;;1978;E;0000000;00000
13;46;019;UR;000241200YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0147;;0000;;00000;;1978;E;0000000;00000
13;46;019;UR;000241200YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0147;;0000;;00000;;1978;E;0000000;00000
13;46;019;UR;000241200YJ13G;0004;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0147;;0000;;00000;;1978;E;0000000;00000
13;46;019;UR;000241200YJ13G;0005;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0147;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;000240800YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0063;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000240800YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0063;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000240800YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0063;;0000;;00000;;1995;E;0000000;00000
13;46;019;UR;000240500YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0065;;0000;;00000;;1940;E;0000000;00000
13;46;019;UR;000240500YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0065;;0000;;00000;;1940;E;0000000;00000
13;46;019;UR;000240500YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00205;PL;POLIGONO   25;0065;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;000231500YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0205;F;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000231500YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0205;F;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000231500YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0205;F;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000231500YJ13G;0004;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0205;F;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000231500YJ13G;0005;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0205;F;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;000230500YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0205;B;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000230500YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0205;B;0000;;00000;;1982;E;0000000;00000
13;46;019;UR;000230300YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;Y;0000;;00000;;1987;E;0000000;00000
13;46;019;UR;000230300YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;Y;0000;;00000;;1987;E;0000000;00000
13;46;019;UR;000230300YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;Y;0000;;00000;;1987;E;0000000;00000
13;46;019;UR;000230300YJ13G;0004;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;Y;0000;;00000;;1997;E;0000000;00000
13;46;019;UR;000140500YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;K;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000140500YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;K;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000140500YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;K;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000140400YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;J;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000140400YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;J;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000140100YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;G;0000;;00000;;1983;E;0000000;00000
13;46;019;UR;000140100YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;G;0000;;00000;;1983;E;0000000;00000
13;46;019;UR;000140100YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;G;0000;;00000;;1983;E;0000000;00000
13;46;019;UR;000130300YJ13G;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0046;A;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000130300YJ13G;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0046;A;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000130300YJ13G;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0046;A;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;000130300YJ13G;0004;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0046;A;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;002310100YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00194;PL;POLIGONO   14;0028;;0000;;00000;;1920;E;0000000;00000
13;46;019;UR;002310100YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00194;PL;POLIGONO   14;0028;;0000;;00000;;1920;E;0000000;00000
13;46;019;UR;002310100YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00194;PL;POLIGONO   14;0028;;0000;;00000;;1920;E;0000000;00000
13;46;019;UR;002310100YJ14D;0004;46;VALENCIA;019;019;L'ALCUDIA;;00194;PL;POLIGONO   14;0028;;0000;;00000;;1920;E;0000000;00000
13;46;019;UR;002310100YJ14D;0005;46;VALENCIA;019;019;L'ALCUDIA;;00194;PL;POLIGONO   14;0028;;0000;;00000;;1970;C;0000000;00000
13;46;019;UR;002310100YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0106;;0000;;00000;;1984;E;0000000;00000
13;46;019;UR;002310100YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0106;;0000;;00000;;1984;E;0000000;00000
13;46;019;UR;002310100YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0106;;0000;;00000;;1984;E;0000000;00000
13;46;019;UR;002310100YJ14A;0004;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0106;;0000;;00000;;2004;C;0000000;00000
13;46;019;UR;002230700YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0257;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002230700YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0257;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002230700YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0257;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002230700YJ14A;0004;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0257;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002230700YJ14A;0005;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0257;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002230700YJ14A;0006;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0257;;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;002220100YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0182;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002220100YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0182;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002220100YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0182;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;002140600YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0143;;0000;;00000;;1933;E;0000000;00000
13;46;019;UR;002140600YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0143;;0000;;00000;;1933;E;0000000;00000
13;46;019;UR;002140600YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0143;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;002140500YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;E;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;002140500YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;E;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;002140500YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0035;E;0000;;00000;;2013;C;0000000;00000
13;46;019;UR;002120300YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0152;;0000;;00000;;1968;E;0000000;00000
13;46;019;UR;002120300YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0152;;0000;;00000;;1968;E;0000000;00000
13;46;019;UR;002120300YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0152;;0000;;00000;;1985;C;0000000;00000
13;46;019;UR;002120200YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0302;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002120200YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0302;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002120200YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0302;;0000;;00000;;1975;E;0000000;00000
13;46;019;UR;002120200YJ14A;0004;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0302;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;001930100YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00207;PL;POLIGONO   27;0153;;0000;;00000;;1977;E;0000000;00000
13;46;019;UR;001930100YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00207;PL;POLIGONO   27;0153;;0000;;00000;;1977;E;0000000;00000
13;46;019;UR;001930100YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00207;PL;POLIGONO   27;0153;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;001830800YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0045;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;001830800YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0045;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;001830800YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0045;;0000;;00000;;2009;C;0000000;00000
13;46;019;UR;001830700YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0044;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;001830700YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0044;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;001830700YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0044;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;001830600YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0144;;0000;;00000;;1970;E;0000000;00000
13;46;019;UR;001830600YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0144;;0000;;00000;;1970;E;0000000;00000
13;46;019;UR;001830600YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0144;;0000;;00000;;2002;C;0000000;00000
13;46;019;UR;001830500YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0149;;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;001830500YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0149;;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;001830500YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0149;;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;001830500YJ14D;0004;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0149;;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;001830500YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0098;;0000;;00000;;1945;E;0000000;00000
13;46;019;UR;001830500YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0098;;0000;;00000;;1945;E;0000000;00000
13;46;019;UR;001830500YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0098;;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;001830400YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0101;;0000;;00000;;1945;E;0000000;00000
13;46;019;UR;001830400YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0101;;0000;;00000;;1945;E;0000000;00000
13;46;019;UR;001830400YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0101;;0000;;00000;;1980;C;0000000;00000
13;46;019;UR;001830300YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0151;C;0000;;00000;;1986;E;0000000;00000
13;46;019;UR;001830300YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0151;C;0000;;00000;;1986;E;0000000;00000
13;46;019;UR;001830300YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0151;C;0000;;00000;;2003;C;0000000;00000
13;46;019;UR;001830100YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0151;A;0000;;00000;;1987;E;0000000;00000
13;46;019;UR;001830100YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0151;A;0000;;00000;;1987;E;0000000;00000
13;46;019;UR;001830100YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0151;A;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;001810100YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0135;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;001810100YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0135;;0000;;00000;;1980;E;0000000;00000
13;46;019;UR;001810100YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0135;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;001740500YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0087;;0000;;00000;;1960;E;0000000;00000
13;46;019;UR;001740500YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0087;;0000;;00000;;2002;C;0000000;00000
13;46;019;UR;001740300YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0165;B;0000;;00000;;1968;E;0000000;00000
13;46;019;UR;001740300YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0165;B;0000;;00000;;1968;E;0000000;00000
13;46;019;UR;001740300YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00206;PL;POLIGONO   26;0165;B;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;001740100YJ14D;0001;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0075;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;001740100YJ14D;0002;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0075;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;001740100YJ14D;0003;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0075;;0000;;00000;;1965;E;0000000;00000
13;46;019;UR;001740100YJ14D;0004;46;VALENCIA;019;019;L'ALCUDIA;;00193;PL;POLIGONO   13;0075;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;001710600YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0089;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;001710600YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0089;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;001710600YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0089;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;001710600YJ14A;0004;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0089;;0000;;00000;;2000;C;0000000;00000
13;46;019;UR;001710200YJ14A;0001;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0088;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;001710200YJ14A;0002;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0088;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;001710200YJ14A;0003;46;VALENCIA;019;019;L'ALCUDIA;;00182;PL;POLIGONO    2;0088;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;001642200YJ14B;0001;46;VALENCIA;019;019;L'ALCUDIA;;00198;PL;POLIGONO   18;0323;;0000;;00000;;1985;E;0000000;00000
13;46;019;UR;4512806YJ1441S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00319;CL;DE JOAQUIN SÀNCHIS MARCO;0000;;0000;;00000;PARC. A.III.07;2005;C;0000000;00000
13;46;019;UR;6018110YJ1461N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00196;PL;POLIGONO   16;0151;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;6018110YJ1461N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00196;PL;POLIGONO   16;0151;;0000;;00000;;1979;E;0000000;00000
13;46;019;UR;6018110YJ1461N;0003;46;VALENCIA;019;019;L'ALCUDIA;;00196;PL;POLIGONO   16;0151;;0000;;00000;;1995;C;0000000;00000
13;46;019;UR;5710712YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00301;CL;SEDERS;0001;;0000;;00000;;2009;E;0000000;08160
13;46;019;UR;5710712YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00301;CL;SEDERS;0001;;0000;;00000;;2009;E;0000000;08160
13;46;019;UR;5710712YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00301;CL;SEDERS;0001;;0000;;00000;;2011;E;0000000;08160
13;46;019;UR;5925805YJ1452N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00287;CL;MINAT;0000;;0000;;00000;;2006;E;0000729;00000
13;46;019;UR;5824805YJ1452S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00064;AV;COMTE SERRALLO;0046;;0000;;00000;SECTOR 8 A1;2006;E;0001677;04170
13;46;019;UR;5824805YJ1452S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00064;AV;COMTE SERRALLO;0046;;0000;;00000;SECTOR 8 A1;2006;E;0000000;04170
13;46;019;UR;5824805YJ1452S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00064;AV;COMTE SERRALLO;0046;;0000;;00000;SECTOR 8 A1;2011;C;0000000;04170
13;46;019;UR;5824803YJ1452S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00287;CL;MINAT;0000;;0000;;00000;SECTOR 8 A4;2010;C;0000000;00000
13;46;019;UR;5824802YJ1452S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00287;CL;MINAT;0000;;0000;;00000;SECTOR 8 A3;2010;C;0000000;00000
13;46;019;UR;6026305YJ1462N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00171;CL;BOLLENE;0000;;0000;;00000;SECTOR 8 E12;2007;E;0000798;01720
13;46;019;UR;5011411YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00072;AV;PABLO IGLESIAS POSSE;0007;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;5012906YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00033;CL;MESTRE SERRANO;0003;;0000;;00000;;1970;E;0000000;04850
13;46;019;UR;5012906YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00033;CL;MESTRE SERRANO;0003;;0000;;00000;;2000;C;0000000;04850
13;46;019;UR;5011404YJ1451S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00115;CL;MONTAÑA;0001;;0000;;00000;;1975;E;0000000;03068
13;46;019;UR;5011404YJ1451S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00115;CL;MONTAÑA;0001;;0000;;00000;;1975;E;0000000;03068
13;46;019;UR;5011404YJ1451S;0003;46;VALENCIA;019;019;L'ALCUDIA;;00115;CL;MONTAÑA;0001;;0000;;00000;;1975;E;0000000;03068
13;46;019;UR;5011404YJ1451S;0004;46;VALENCIA;019;019;L'ALCUDIA;;00115;CL;MONTAÑA;0001;;0000;;00000;;1975;E;0000000;03068
13;46;019;UR;5011404YJ1451S;0005;46;VALENCIA;019;019;L'ALCUDIA;;00115;CL;MONTAÑA;0001;;0000;;00000;;1990;C;0000000;00000
13;46;019;UR;5526118YJ1452N;0001;46;VALENCIA;019;019;L'ALCUDIA;;00235;CL;FCO TOMAS Y VALIENTE;0000;;0000;;00000;;2007;E;0000000;02515
13;46;019;UR;5526118YJ1452N;0002;46;VALENCIA;019;019;L'ALCUDIA;;00235;CL;FCO TOMAS Y VALIENTE;0000;;0000;;00000;;2014;C;0000000;00000
13;46;019;UR;5624414YJ1452S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00237;CL;ISMAEL TOMAS ALACREU;0006;;0000;;00000;;1997;E;0000000;00000
13;46;019;UR;5624706YJ1452S;0001;46;VALENCIA;019;019;L'ALCUDIA;;00064;AV;COMTE SERRALLO;0039;;0000;;00000;;1971;E;0000000;01815
13;46;019;UR;5624706YJ1452S;0002;46;VALENCIA;019;019;L'ALCUDIA;;00064;AV;COMTE SERRALLO;0039;;0000;;00000;;2012;E;0000000;00000
