tipo;prov;mun;refcat;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nomvia;ndp;letra;ndp2;letra2;km;bloque;direccionne;cp;distrito;munorigen;zonaconcentracion;poligono;parcela;paraje;nomparaje;superficie;supconstruida;supconssr;supconsbr;supcubiert;x;y;Blanco6;refcatbice;nombrebice;srs
11;46;019;46019A02600160;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00160;00029;LA CARRIONA;0000004091;0000000;0000000;0000000;0000000;071135457;0434037406;;;EPSG:25830
11;46;019;46019A02600152;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00152;00024;FLORENTINA;0000005876;0000000;0000000;0000000;0000000;071088847;0434018419;;;EPSG:25830
11;46;019;46019A02600143;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00143;00024;FLORENTINA;0000006832;0000000;0000000;0000000;0000000;071091514;0433993177;;;EPSG:25830
11;46;019;46019A02600129;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00129;00044;RELAMA;0000057897;0000000;0000000;0000000;0000000;071129077;0433893896;;;EPSG:25830
11;46;019;46019A02600124;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;026;00124;00029;LA CARRIONA;0000003218;0000000;0000000;0000000;0000000;071146414;0433945859;;;EPSG:25830
11;46;019;46019A02109022;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09022;00025;L'ALCUDIA;0000001262;0000000;0000000;0000000;0000000;071436191;0433890427;;;EPSG:25830
11;46;019;46019A02109019;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09019;00025;L'ALCUDIA;0000000202;0000000;0000000;0000000;0000000;071458963;0433877551;;;EPSG:25830
11;46;019;46019A02109012;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09012;00025;L'ALCUDIA;0000001691;0000000;0000000;0000000;0000000;071436564;0433904485;;;EPSG:25830
11;46;019;46019A02109011;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09011;00025;L'ALCUDIA;0000000416;0000000;0000000;0000000;0000000;071449253;0433850232;;;EPSG:25830
11;46;019;46019A02109006;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09006;00025;L'ALCUDIA;0000000092;0000000;0000000;0000000;0000000;071448055;0433859790;;;EPSG:25830
11;46;019;46019A02109005;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09005;00025;L'ALCUDIA;0000000615;0000000;0000000;0000000;0000000;071453397;0433811740;;;EPSG:25830
11;46;019;46019A02109004;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09004;00025;L'ALCUDIA;0000000255;0000000;0000000;0000000;0000000;071459108;0433866738;;;EPSG:25830
11;46;019;46019A02109001;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;09001;00025;L'ALCUDIA;0000002036;0000000;0000000;0000000;0000000;071433348;0433926249;;;EPSG:25830
11;46;019;46019A02100166;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;00166;00001;ALBUFERETA;0000001065;0000000;0000000;0000000;0000000;071438098;0433856730;;;EPSG:25830
11;46;019;46019A02100149;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;00149;00003;ARCHILAGAR;0000004962;0000000;0000000;0000000;0000000;071460407;0433906364;;;EPSG:25830
11;46;019;46019A02100145;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;00145;00038;LA TORRETA;0000010845;0000000;0000000;0000000;0000000;071438319;0433895160;;;EPSG:25830
11;46;019;46019A02100142;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;021;00142;00003;ARCHILAGAR;0000000364;0000000;0000000;0000000;0000000;071441965;0433904971;;;EPSG:25830
11;46;019;46019A00909024;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09024;00025;L'ALCUDIA;0000000127;0000000;0000000;0000000;0000000;071613031;0434354634;;;EPSG:25830
11;46;019;46019A00909022;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;009;09022;00025;L'ALCUDIA;0000003743;0000000;0000000;0000000;0000000;071554122;0434310131;;;EPSG:25830
