tipo;prov;mun;refcat;orden;cargo;uc;bloque;escalera;planta;puerta;destino;tipo_refor;anyo_refor;anyo_ant;local_interior;sup_total;sup_porche_terraza;sup_otras_plantas;tipologia;modo_reparto
14;46;019;5511222YJ1451S;0001;0001;0001;;1;00;01;AAL;I;2008;2000;N;0000170;0000000;0000000;02135;
14;46;019;5511222YJ1451S;0002;0001;0001;;1;00;02;V;I;2008;2000;N;0000021;0000000;0000000;01225;
14;46;019;5511222YJ1451S;0003;0001;0002;;1;01;01;V;;0000;2008;N;0000200;0000000;0000000;01225;
14;46;019;5511222YJ1451S;0004;0001;0002;;1;02;01;V;;0000;2008;N;0000081;0000000;0000000;01225;
14;46;019;5511234YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;2000;N;0000097;0000000;0000000;01235;
14;46;019;5817418YJ1451N;0001;0001;0001;;1;00;01;AAL;;0000;1996;N;0000146;0000000;0000000;01234;
14;46;019;5817412YJ1451N;0001;0001;0001;;1;00;01;AAL;;0000;2012;N;0000180;0000000;0000000;01138;
14;46;019;5817412YJ1451N;0002;0001;0001;;1;01;01;AAL;;0000;2012;N;0000010;0000000;0000000;01138;
14;46;019;5814609YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;2002;N;0000153;0000000;0000000;01234;
14;46;019;5814609YJ1451S;0002;0001;0002;;1;01;01;V;;0000;2002;N;0000010;0000000;0000000;01224;
14;46;019;5818917YJ1451N;0001;0005;0001;;1;00;01;AAP;;0000;2008;N;0000154;0000000;0000000;01134;
14;46;019;5818917YJ1451N;0006;0004;0002;;1;03;03;V;;0000;2008;N;0000128;0000000;0000000;01124;
14;46;019;5818917YJ1451N;0005;0004;0002;;1;02;03;V;;0000;2008;N;0000047;0000000;0000000;01124;
14;46;019;5818917YJ1451N;0007;;0002;;C;OM;V1;V;;0000;2008;N;0000060;0000000;0000000;01124;AC3
14;46;019;5818917YJ1451N;0002;0002;0002;;1;01;01;V;;0000;2008;N;0000145;0000000;0000000;01124;
14;46;019;5818917YJ1451N;0003;0002;0002;;1;02;01;V;;0000;2008;N;0000072;0000000;0000000;01124;
14;46;019;5818917YJ1451N;0004;0003;0003;;1;02;02;O99;;0000;2008;N;0000024;0000000;0000000;03214;
14;46;019;5816706YJ1451N;0001;0001;0001;;1;-1;01;AAP;;0000;1996;N;0000419;0000000;0000000;01134;
14;46;019;5816706YJ1451N;0002;0001;0002;;1;00;03;AAP;;0000;1996;N;0000035;0000000;0000000;01134;
14;46;019;5816706YJ1451N;0018;0016;0003;;1;00;1A;CCE;I;2010;1999;N;0000140;0000000;0000000;04114;
14;46;019;5816706YJ1451N;0003;0002;0003;;1;00;01;CCE;;0000;1996;N;0000116;0000000;0000000;04114;
14;46;019;5816706YJ1451N;0004;0003;0003;;1;00;02;C;;0000;1996;N;0000080;0000000;0000000;04114;
14;46;019;5816706YJ1451N;0005;0004;0004;;1;01;01;V;;0000;1996;N;0000107;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0006;0005;0004;;1;01;02;V;;0000;1996;N;0000085;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0007;0006;0004;;1;01;03;V;;0000;1996;N;0000102;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0008;0007;0004;;1;01;04;V;;0000;1996;N;0000103;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0009;0008;0004;;1;02;05;V;;0000;1996;N;0000107;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0010;0009;0004;;1;02;06;V;;0000;1996;N;0000085;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0011;0010;0004;;1;02;07;V;;0000;1996;N;0000102;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0012;0011;0004;;1;02;08;V;;0000;1996;N;0000103;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0013;0012;0004;;1;03;09;V;;0000;1996;N;0000107;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0014;0013;0004;;1;03;10;V;;0000;1996;N;0000085;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0015;0014;0004;;1;03;11;V;;0000;1996;N;0000102;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0016;0015;0004;;1;03;12;V;;0000;1996;N;0000103;0000000;0000000;01124;
14;46;019;5816706YJ1451N;0017;;0004;;C;OM;UN;V;;0000;1996;N;0000177;0000000;0000000;01124;AC2
14;46;019;5720921YJ1452S;0001;0001;0001;;1;00;01;AAP;;0000;1994;N;0000181;0000000;0000000;02135;
14;46;019;5814613YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;1977;N;0000079;0000000;0000000;01234;
14;46;019;5814613YJ1451S;0002;0001;0001;;1;01;01;AAL;;0000;1977;N;0000072;0000000;0000000;01234;
14;46;019;5814613YJ1451S;0003;0001;0001;;1;02;01;AAL;;0000;1977;N;0000072;0000000;0000000;01234;
14;46;019;5814611YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;1992;N;0000149;0000000;0000000;01135;
14;46;019;5814611YJ1451S;0002;0001;0002;;1;01;01;AAL;;0000;2002;N;0000136;0000000;0000000;01135;
14;46;019;5814611YJ1451S;0003;0001;0002;;1;02;01;AAL;;0000;2002;N;0000136;0000000;0000000;01135;
14;46;019;5814611YJ1451S;0004;0001;0002;;1;03;01;AAL;;0000;2002;N;0000013;0000000;0000000;01135;
14;46;019;5814610YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;1988;N;0000119;0000000;0000000;01235;
14;46;019;5814603YJ1451S;0001;0001;0001;;1;00;01;V;;0000;2012;N;0000085;0000000;0000000;01225;
14;46;019;5814603YJ1451S;0003;0001;0001;;1;01;01;V;;0000;2012;N;0000075;0000000;0000000;01225;
14;46;019;5814603YJ1451S;0002;0001;0002;;1;00;02;AAP;;0000;2012;N;0000031;0000000;0000000;01235;
14;46;019;5813715YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;1982;N;0000020;0000000;0000000;01139;
14;46;019;5813715YJ1451S;0003;0001;0001;;1;01;01;AAL;;0000;1982;N;0000128;0000000;0000000;01139;
14;46;019;5813715YJ1451S;0004;0001;0001;;1;02;01;AAL;;0000;1982;N;0000128;0000000;0000000;01139;
14;46;019;5813715YJ1451S;0005;0001;0001;;1;03;01;AAL;;0000;1982;N;0000036;0000000;0000000;01139;
14;46;019;5813715YJ1451S;0002;0001;0002;;1;00;02;AAP;;0000;1982;N;0000144;0000000;0000000;01237;
14;46;019;5813708YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;2001;N;0000170;0000000;0000000;02134;
14;46;019;5720915YJ1452S;0001;0001;0001;;1;00;01;CCE;;0000;1988;N;0000417;0000000;0000000;04116;
14;46;019;5720913YJ1452S;0001;0001;0001;;1;00;02;CCE;;0000;1994;N;0000224;0000000;0000000;04114;
14;46;019;5720913YJ1452S;0003;0001;0002;;1;01;01;V;;0000;2006;N;0000150;0000000;0000000;01224;
14;46;019;5720913YJ1452S;0002;0001;0002;;1;00;01;V;;0000;2006;N;0000022;0000000;0000000;01224;
14;46;019;5720913YJ1452S;0005;0001;0002;;1;02;01;V;;0000;2006;N;0000066;0000000;0000000;01224;
14;46;019;5720913YJ1452S;0004;0001;0003;;1;02;02;AAL;;0000;2006;N;0000060;0000000;0000000;01234;
14;46;019;5720910YJ1452S;0001;0003;0001;;1;00;01;AAL;;0000;1991;N;0000241;0000000;0000000;01134;
14;46;019;5720910YJ1452S;0003;0002;0002;;1;01;01;V;;0000;2008;N;0000129;0000000;0000000;01124;
14;46;019;5720910YJ1452S;0004;0002;0002;;1;02;01;V;;0000;2008;N;0000125;0000000;0000000;01124;
14;46;019;5720910YJ1452S;0002;;0002;;C;OM;V1;V;;0000;2008;N;0000027;0000000;0000000;01124;TC3
14;46;019;5720901YJ1452S;0001;0001;0001;;G;00;01;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0002;0001;0001;;G;00;02;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0003;0001;0001;;G;00;03;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0004;0001;0001;;G;00;04;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0005;0001;0001;;G;00;05;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0006;0001;0001;;G;00;06;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0007;0001;0001;;G;00;07;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0008;0001;0001;;G;00;08;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0009;0001;0001;;G;00;09;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0010;0001;0001;;G;00;10;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0011;0001;0001;;G;00;11;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0012;0001;0001;;G;00;12;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0013;0001;0001;;G;00;13;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0014;0001;0001;;G;00;14;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0015;0001;0001;;G;00;15;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0016;0001;0001;;G;00;16;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0017;0001;0001;;G;00;17;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0018;0001;0001;;G;00;18;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0019;0001;0001;;G;00;19;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0020;0001;0001;;G;00;20;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0021;0001;0001;;G;00;21;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0022;0001;0001;;G;00;22;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0023;0001;0001;;G;00;23;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0024;0001;0001;;G;00;24;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0025;0001;0001;;G;00;25;AAP;;0000;2008;N;0000011;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0026;0001;0001;;G;00;M1;AAP;;0000;2008;N;0000004;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0027;0001;0001;;G;00;M2;AAP;;0000;2008;N;0000004;0000000;0000000;10328;
14;46;019;5720901YJ1452S;0028;0001;0001;;1;00;01;YOU;;0000;2008;N;0000372;0000000;0000000;10328;
14;46;019;5718512YJ1451N;0001;0001;0001;;1;00;01;AAL;;0000;2003;N;0000154;0000000;0000000;01235;
14;46;019;5718512YJ1451N;0002;0001;0001;;1;01;01;AAL;;0000;2003;N;0000013;0000000;0000000;01235;
14;46;019;5718506YJ1451N;0001;;0001;;C;OM;V1;V;;0000;2010;N;0000197;0000000;0000000;01124;TC3
14;46;019;5718506YJ1451N;0026;0007;0001;;1;00;01;V;;0000;2010;N;0000076;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0027;0008;0001;;1;00;02;V;;0000;2010;N;0000089;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0028;0009;0001;;1;01;03;V;;0000;2010;N;0000088;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0029;0010;0001;;1;01;04;V;;0000;2010;N;0000047;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0030;0011;0001;;1;01;05;V;;0000;2010;N;0000088;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0031;0010;0001;;1;02;04;V;;0000;2010;N;0000043;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0032;0012;0001;;1;02;06;V;;0000;2010;N;0000088;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0033;0013;0001;;1;02;07;V;;0000;2010;N;0000091;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0034;0014;0001;;1;03;08;V;;0000;2010;N;0000105;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0035;0015;0001;;1;03;09;V;;0000;2010;N;0000105;0000000;0000000;01124;
14;46;019;5718506YJ1451N;0002;;0002;;C;OM;G1;AAP;;0000;2010;N;0000327;0000000;0000000;01134;AL2
14;46;019;5718506YJ1451N;0003;0012;0002;;1;-2;08;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0004;0003;0002;;1;-2;09;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0005;0011;0002;;1;-2;10;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0007;0013;0002;;1;-2;12;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0008;0005;0002;;1;-2;13;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0009;0009;0002;;1;-2;14;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0010;0006;0002;;1;-2;15;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0011;0012;0002;;1;-2;T08;AAL;;0000;2010;N;0000004;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0012;0003;0002;;1;-2;T09;AAL;;0000;2010;N;0000004;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0013;0011;0002;;1;-2;T10;AAL;;0000;2010;N;0000006;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0014;0004;0002;;1;-2;T11;AAL;;0000;2010;N;0000006;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0015;0015;0002;;1;-1;01;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0016;0016;0002;;1;-1;02;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0018;0002;0002;;1;-1;04;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0019;0010;0002;;1;-1;05;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0020;0008;0002;;1;-1;06;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0021;0007;0002;;1;-1;07;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0022;0015;0002;;1;-1;T01;AAL;;0000;2010;N;0000004;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0024;0003;0002;;1;-1;T03;AAL;;0000;2010;N;0000006;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0025;0002;0002;;1;-1;T04;AAL;;0000;2010;N;0000006;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0017;0014;0002;;1;-1;03;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0023;0016;0002;;1;-1;T02;AAL;;0000;2010;N;0000004;0000000;0000000;01134;
14;46;019;5718506YJ1451N;0006;0004;0002;;1;-2;11;AAP;;0000;2010;N;0000011;0000000;0000000;01134;
14;46;019;5716906YJ1451N;0001;0001;0001;;1;01;01;V;;0000;1968;N;0000096;0000000;0000000;01225;
14;46;019;5716906YJ1451N;0002;0001;0001;;1;00;02;AAL;;0000;1968;N;0000102;0000000;0000000;01235;
14;46;019;5716906YJ1451N;0003;0001;0001;;1;00;01;V;;0000;1968;N;0000008;0000000;0000000;01225;
14;46;019;5716906YJ1451N;0004;0001;0001;;1;02;01;V;;0000;1968;N;0000008;0000000;0000000;01225;
14;46;019;5716906YJ1451N;0005;0001;0002;;1;02;02;AAL;;0000;2016;N;0000044;0000000;0000000;01235;
14;46;019;5713611YJ1451S;0001;0003;0001;;1;00;01;AAL;E;2011;2001;N;0000200;0000000;0000000;01234;
14;46;019;5713611YJ1451S;0002;0002;0002;;1;01;01;V;E;2011;2001;N;0000191;0000000;0000000;01224;
14;46;019;5713611YJ1451S;0003;0002;0002;;1;02;01;V;E;2011;2001;N;0000099;0000000;0000000;01224;
14;46;019;5713611YJ1451S;0004;0002;0003;;1;00;02;V;;0000;2011;N;0000020;0000000;0000000;01224;
14;46;019;5713608YJ1451S;0001;0001;0001;;1;00;01;AAL;R;2011;2011;N;0000179;0000000;0000000;01234;
14;46;019;5713608YJ1451S;0002;0001;0002;;1;00;02;V;;0000;2011;N;0000021;0000000;0000000;01224;
14;46;019;5713608YJ1451S;0003;0001;0002;;1;01;01;V;;0000;2011;N;0000120;0000000;0000000;01224;
14;46;019;5713608YJ1451S;0005;0001;0002;;1;02;01;V;;0000;2011;N;0000129;0000000;0000000;01224;
14;46;019;5713608YJ1451S;0004;0001;0003;;1;01;02;KPS;;0000;2011;N;0000015;0000000;0000000;05224;
14;46;019;5713602YJ1451S;0001;0001;0001;;1;00;01;AAL;;0000;1981;N;0000203;0000000;0000000;01235;
14;46;019;5619511YJ1451N;0001;0001;0001;;1;00;01;V;;0000;2011;N;0000026;0000000;0000000;01223;
14;46;019;5619511YJ1451N;0003;0001;0001;;1;01;01;V;;0000;2011;N;0000158;0000000;0000000;01223;
14;46;019;5619511YJ1451N;0002;0001;0002;;1;00;02;AAP;;0000;2011;N;0000155;0000000;0000000;01233;
14;46;019;5619511YJ1451N;0004;0001;0002;;1;02;01;AAL;;0000;2011;N;0000158;0000000;0000000;01135;
14;46;019;5619511YJ1451N;0005;0001;0002;;1;03;01;AAL;;0000;2011;N;0000013;0000000;0000000;01135;
14;46;019;5619509YJ1451N;0001;0001;0001;;1;-1;01;V;;0000;1992;N;0000014;0000000;0000000;01124;
14;46;019;5619509YJ1451N;0006;0001;0001;;1;AL;01;CCE;;0000;1992;N;0000009;0000000;0000000;04114;
14;46;019;5619509YJ1451N;0002;0001;0001;;1;-1;02;AAP;;0000;1992;N;0000123;0000000;0000000;01134;
14;46;019;5619509YJ1451N;0003;0001;0001;;1;00;01;V;;0000;1992;N;0000025;0000000;0000000;01124;
14;46;019;5619509YJ1451N;0004;0001;0001;;1;00;02;AAP;;0000;1992;N;0000006;0000000;0000000;01134;
14;46;019;5619509YJ1451N;0005;0001;0001;;1;00;03;CCE;;0000;1992;N;0000109;0000000;0000000;04114;
14;46;019;5619509YJ1451N;0007;0001;0001;;1;01;01;V;;0000;1992;N;0000130;0000000;0000000;01124;
14;46;019;5619509YJ1451N;0009;0001;0001;;1;03;01;V;;0000;1992;N;0000018;0000000;0000000;01124;
14;46;019;5619509YJ1451N;0008;0001;0001;;1;02;01;V;;0000;1992;N;0000130;0000000;0000000;01124;
14;46;019;5618906YJ1451N;0001;0001;0001;;1;00;01;AAL;;0000;1998;N;0000146;0000000;0000000;01135;
14;46;019;5618906YJ1451N;0005;0001;0001;;1;03;01;AAL;;0000;1998;N;0000126;0000000;0000000;01135;
14;46;019;5618906YJ1451N;0002;0001;0002;;1;00;02;V;;0000;1998;N;0000030;0000000;0000000;01125;
14;46;019;5618906YJ1451N;0006;0001;0002;;1;04;01;V;;0000;1998;N;0000017;0000000;0000000;01125;
14;46;019;5618906YJ1451N;0003;0001;0003;;1;01;01;V;E;2006;2002;N;0000152;0000000;0000000;01125;
14;46;019;5618906YJ1451N;0004;0001;0003;;1;02;01;V;E;2006;2002;N;0000152;0000000;0000000;01125;
14;46;019;5916802YJ1451N;0001;0001;0001;;1;01;01;V;;0000;1987;N;0000133;0000000;0000000;01225;
14;46;019;5916802YJ1451N;0003;0001;0001;;1;00;BJ;V;;0000;1987;N;0000017;0000000;0000000;01225;
14;46;019;5916802YJ1451N;0002;0001;0002;;1;02;01;V;I;2008;1992;N;0000133;0000000;0000000;01225;
14;46;019;5916802YJ1451N;0004;0001;0003;;1;00;BJ;AAL;;0000;1987;N;0000121;0000000;0000000;01235;
14;46;019;5819806YJ1451N;0001;0001;0001;;1;00;01;CCE;;0000;1992;N;0000334;0000000;0000000;04114;
14;46;019;5818910YJ1451N;0001;;0001;;C;OM;G1;AAP;;0000;2011;N;0001515;0000000;0000000;01134;AC3
14;46;019;5818910YJ1451N;0002;;0001;;C;OM;A;AAL;;0000;2011;N;0000057;0000000;0000000;01134;TC3
14;46;019;5818910YJ1451N;0004;0038;0001;;G;-1;01;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0005;0039;0001;;G;-1;02;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0006;0040;0001;;G;-1;03;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0007;0041;0001;;G;-1;04;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0008;0042;0001;;G;-1;05;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0009;0043;0001;;G;-1;06;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0010;0044;0001;;G;-1;07;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0011;0045;0001;;G;-1;08;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0012;0046;0001;;G;-1;09;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0013;0047;0001;;G;-1;10;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0014;0048;0001;;G;-1;11;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0015;0049;0001;;G;-1;12;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0016;0050;0001;;G;-1;13;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0017;0051;0001;;G;-1;14;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0018;0052;0001;;G;-1;15;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0019;0053;0001;;G;-1;16;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0020;0054;0001;;G;-1;17;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0021;0055;0001;;G;-1;18;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0022;0056;0001;;G;-1;19;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0023;0057;0001;;G;-1;20;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0024;0058;0001;;G;-1;21;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0025;0059;0001;;G;-1;22;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0026;0060;0001;;G;-1;23;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0027;0061;0001;;G;-1;24;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0028;0062;0001;;G;-1;25;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0029;0063;0001;;G;-1;26;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0030;0064;0001;;G;-1;27;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0031;0065;0001;;G;-1;28;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0032;0066;0001;;G;-1;29;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0033;0067;0001;;G;-1;30;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0034;0068;0001;;G;-1;31;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0035;0069;0001;;G;-1;32;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0036;0070;0001;;G;-1;33;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0037;0071;0001;;G;-1;34;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0038;0072;0001;;G;-1;35;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0039;0073;0001;;G;-1;36;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0040;0074;0001;;G;-1;37;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0041;0075;0001;;G;-1;38;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0042;0076;0001;;G;-1;39;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0043;0077;0001;;G;-1;40;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0044;0078;0001;;G;-1;41;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0045;0079;0001;;G;-1;42;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0046;0080;0001;;G;-1;43;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0047;0081;0001;;G;-1;44;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0048;0082;0001;;G;-1;45;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0049;0083;0001;;G;-1;46;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0050;0084;0001;;G;-1;47;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0051;0085;0001;;G;-1;48;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0052;0086;0001;;G;-1;49;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0053;0087;0001;;G;-1;50;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0054;0088;0001;;G;-1;51;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0055;0089;0001;;G;-1;52;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0056;0090;0001;;G;-1;53;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0057;0091;0001;;G;-1;54;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0058;0092;0001;;G;-1;55;AAP;;0000;2011;N;0000020;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0059;0095;0001;;G;-1;57;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
14;46;019;5818910YJ1451N;0060;0096;0001;;G;-1;58;AAP;;0000;2011;N;0000010;0000000;0000000;01134;
